set	word_freq_000	word_freq_650	word_freq_george	word_freq_hp	word_freq_all	word_freq_business	word_freq_edu	word_freq_free	word_freq_meeting	word_freq_money	word_freq_our	word_freq_over	word_freq_parts	word_freq_receive	word_freq_remove	word_freq_your	char_freq_exclamation_point	char_freq_dollar_sign	capital_run_length_longest	spam
1	0.000	0.000	0.000	0.640	0.320	0.000	0.000	0.000	0.000	0.000	0.320	0.000	0.000	0.000	0.000	0.000	0.000	0.000	10.000	0
1	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.961	0.000	9.000	0
1	0.000	0.000	2.700	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	7.000	0
1	0.000	0.000	0.000	1.960	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	7.000	0
1	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	21.000	0
1	0.000	2.560	2.560	5.120	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	11.000	0
1	0.000	0.000	0.000	0.250	0.000	0.000	0.000	0.000	0.000	0.000	0.250	0.000	0.000	0.000	0.000	2.310	0.039	0.000	45.000	0
1	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.840	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.719	2.000	0
1	0.000	0.000	0.000	0.000	0.340	0.000	0.000	0.000	0.000	0.000	0.340	0.000	0.000	0.000	0.000	0.000	0.000	0.000	6.000	0
1	0.000	0.000	0.290	0.000	0.000	0.000	0.000	0.000	0.590	0.000	1.490	0.290	0.000	0.000	0.000	0.890	0.000	0.000	9.000	0
1	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.840	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.724	2.000	0
1	0.000	0.000	0.000	0.620	0.000	0.000	0.000	0.000	1.240	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	8.000	0
1	0.000	0.000	1.370	2.060	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	11.000	0
1	0.250	0.000	0.000	3.040	0.250	0.250	0.000	0.000	0.000	0.000	0.120	0.120	0.000	0.120	0.000	0.000	0.000	0.017	24.000	0
1	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	2.000	0.000	8.000	0.000	0.000	29.000	0
1	0.000	0.000	2.560	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	6.000	0
1	0.000	0.000	0.000	0.900	0.000	0.000	0.000	0.000	0.900	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	8.000	0
1	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.580	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.500	0.097	0.000	11.000	0
1	0.000	0.000	0.200	0.000	0.200	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.200	0.109	0.000	11.000	0
1	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.160	0.000	0.000	3.000	0
1	0.000	0.000	5.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.000	0
1	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.740	0.000	4.000	0
1	0.000	0.000	0.000	0.460	0.000	0.000	0.920	0.000	0.460	0.000	0.000	0.000	0.000	0.000	0.000	0.460	0.000	0.000	12.000	0
1	0.000	0.000	0.000	0.000	0.800	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.600	0.000	0.000	1.000	0
1	0.000	0.000	0.000	0.000	2.320	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	8.000	0
1	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	2.000	0
1	0.000	0.000	0.000	2.320	0.210	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	2.110	0.028	0.084	62.000	0
1	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.680	0.000	0.000	0.000	0.000	0.000	0.680	0.000	0.680	0.523	0.000	5.000	0
1	0.000	0.000	0.000	1.220	0.220	0.110	0.000	0.110	0.000	0.000	0.550	0.000	1.220	0.000	0.000	0.000	0.017	0.000	38.000	0
1	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	76.000	0
1	0.000	0.000	0.000	0.370	0.000	0.750	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.370	3.380	0.000	0.000	13.000	0
1	0.000	0.000	0.000	1.720	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	7.000	0
1	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	2.700	0.444	0.000	7.000	0
1	0.000	1.350	0.000	2.020	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.670	0.000	0.000	0.000	0.000	0.000	0.000	24.000	0
1	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	4.760	0.000	0.000	0.000	0.000	9.520	0.800	0.000	4.000	0
1	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	6.000	0
1	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.030	0.000	0.000	0.000	0.000	0.000	0.000	11.000	0
1	0.000	2.630	3.500	3.500	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.122	0.000	12.000	0
1	0.000	0.000	0.000	2.540	0.400	0.200	0.000	0.000	0.000	0.000	0.130	0.130	0.000	0.000	0.000	0.000	0.000	0.000	22.000	0
1	0.000	0.000	0.000	2.040	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	13.000	0
1	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	12.000	0
1	0.000	0.000	0.000	1.830	0.000	0.000	0.000	0.000	0.000	0.000	0.520	0.260	0.000	0.000	0.000	0.000	0.000	0.000	12.000	0
1	0.000	0.000	0.000	0.520	0.260	0.130	0.000	0.130	0.000	0.000	0.650	0.000	1.440	0.000	0.000	0.000	0.000	0.000	38.000	0
1	0.000	0.000	0.000	0.900	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.153	0.000	7.000	0
1	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.645	0.000	7.000	0
1	0.000	0.000	0.000	3.520	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.520	0.414	0.000	1.000	0
1	0.000	0.000	0.000	0.000	0.000	0.000	0.800	0.000	0.800	0.000	0.000	0.000	0.000	0.000	0.000	0.800	0.000	0.000	12.000	0
1	0.000	0.000	6.250	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.000	0
1	0.000	0.000	25.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	2.000	0
1	0.000	0.000	0.000	1.760	0.440	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	17.000	0
1	0.000	0.000	5.550	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.000	0
1	0.000	0.000	2.120	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	2.000	0
1	0.000	0.000	3.030	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.000	0
1	0.000	0.000	0.000	0.000	0.000	0.420	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	11.000	0
1	0.000	2.350	1.880	2.830	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.470	0.072	0.000	13.000	0
1	0.000	2.530	1.260	1.260	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.208	0.000	11.000	0
1	0.000	0.000	0.110	0.560	0.340	0.000	0.000	0.110	0.110	0.000	0.110	0.000	0.000	0.000	0.000	0.220	0.000	0.029	81.000	0
1	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	10.000	0
1	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.448	0.000	4.000	0
1	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.880	0.000	0.000	0.000	9.000	0
1	0.000	3.840	3.840	7.690	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	11.000	0
1	0.000	0.000	20.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	4.000	0
1	0.000	0.000	12.500	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.000	0
1	0.000	0.540	0.540	2.710	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.540	0.000	0.000	35.000	0
1	0.000	0.000	2.380	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	9.000	0
1	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	76.000	0
1	0.000	0.000	1.920	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.000	0
1	0.000	0.650	1.310	2.630	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.310	0.000	0.000	34.000	0
1	0.000	0.000	0.000	0.640	0.320	0.000	0.000	0.000	0.000	0.000	0.320	0.000	0.000	0.000	0.000	0.000	0.000	0.000	10.000	0
1	0.000	1.960	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	11.000	0
1	0.000	1.960	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	11.000	0
1	0.000	1.200	1.200	2.400	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	11.000	0
1	0.000	0.000	0.000	2.220	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	7.000	0
1	0.000	0.000	0.280	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	8.000	0
1	0.000	0.000	0.660	1.980	0.330	0.330	0.000	0.000	0.000	0.000	0.660	0.000	0.000	0.000	0.000	0.330	0.224	0.336	42.000	0
1	0.000	0.000	0.170	0.340	0.000	0.000	0.000	0.170	0.000	0.000	0.170	0.170	0.000	0.000	0.000	1.030	0.000	0.000	48.000	0
1	0.000	0.000	0.000	2.660	0.000	0.380	0.000	0.000	0.090	0.000	0.000	0.090	0.000	0.000	0.000	0.000	0.013	0.120	24.000	0
1	0.000	0.000	0.000	2.310	0.000	0.000	0.000	0.570	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.730	0.000	0.000	12.000	0
1	0.000	0.000	0.000	0.600	0.000	0.000	0.000	0.000	0.000	0.000	0.600	0.300	0.000	0.000	0.000	0.000	0.000	0.000	8.000	0
1	0.000	0.000	0.700	0.000	0.000	0.700	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.400	0.000	0.000	200.000	0
1	0.000	0.000	0.000	0.230	0.230	0.000	0.000	0.000	0.000	0.000	0.690	0.000	0.000	0.000	0.000	0.000	0.000	0.000	9.000	0
1	0.000	0.000	0.680	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.680	2.060	0.000	0.000	19.000	0
1	0.000	0.000	0.000	0.190	0.000	0.000	0.000	0.190	0.000	0.000	0.190	0.190	0.000	0.000	0.000	1.160	0.000	0.000	11.000	0
1	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.630	0.000	0.000	0.000	0.000	0.000	0.000	0.000	7.000	0
1	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.630	0.000	0.000	0.000	0.000	0.000	0.000	0.000	7.000	0
1	0.000	0.000	0.210	2.130	0.420	0.000	0.000	0.000	0.000	0.000	0.640	0.000	0.000	0.000	0.000	0.210	0.000	0.000	18.000	0
1	0.000	0.000	0.000	0.000	0.000	0.000	0.230	0.000	0.000	0.000	0.470	0.000	0.000	0.230	0.230	0.230	0.149	0.000	18.000	0
1	0.000	0.000	3.030	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	4.000	0
1	0.000	1.250	0.000	1.250	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	18.000	0
1	0.000	0.000	20.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.000	0
1	0.000	0.000	25.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.000	0
1	0.000	0.190	0.000	1.580	0.190	0.000	0.000	0.000	0.190	0.000	0.000	0.000	0.000	0.190	0.000	0.190	0.112	0.000	17.000	0
1	0.000	0.130	0.000	1.460	0.000	0.060	0.000	0.270	0.000	0.060	0.130	0.130	0.000	0.060	0.000	0.830	0.029	0.048	23.000	0
1	0.090	0.000	0.000	0.000	0.280	0.180	0.090	0.000	0.000	0.000	0.280	0.000	0.000	0.000	0.000	0.370	0.042	0.000	18.000	0
1	0.000	0.000	0.680	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	12.000	0
1	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	4.000	0
1	0.000	2.000	2.000	4.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	11.000	0
1	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	8.000	0
1	0.000	0.000	20.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	8.000	0
1	0.000	0.000	2.350	1.170	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	2.350	0.000	0.000	14.000	0
1	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.840	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.000	0
1	0.000	3.700	0.000	1.850	0.000	0.000	0.000	0.000	0.000	0.000	1.850	0.000	0.000	0.000	0.000	0.000	0.000	0.000	11.000	0
1	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.000	0
1	0.000	0.000	0.850	0.420	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	14.000	0
1	0.000	0.000	0.000	1.270	0.000	0.000	0.000	0.000	0.000	0.840	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	14.000	0
1	0.000	0.000	0.000	1.810	0.240	0.720	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	23.000	0
1	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.330	0.000	0.670	0.056	0.000	17.000	0
1	0.000	0.000	0.100	0.510	0.100	0.100	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.200	0.000	0.028	32.000	0
1	0.040	0.000	0.100	0.000	0.120	0.140	0.330	0.020	0.020	0.000	0.080	0.020	0.020	0.020	0.000	0.190	0.000	0.018	81.000	0
1	0.500	0.000	0.000	1.520	0.500	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.122	0.061	38.000	0
1	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	6.000	0
1	0.000	0.990	0.000	2.970	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.990	0.000	0.000	10.000	0
1	0.000	0.000	0.000	0.990	0.000	0.000	0.000	0.000	0.000	0.000	0.110	0.220	0.000	0.000	0.000	0.000	0.000	0.031	12.000	0
1	0.000	0.430	0.000	0.210	0.210	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	15.000	0
1	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.300	0.000	0.000	0.000	0.300	0.000	0.300	0.000	0.600	0.087	0.000	64.000	0
1	0.000	0.000	0.000	2.320	0.000	0.000	0.000	0.580	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.740	0.000	0.000	12.000	0
1	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.952	0.000	12.000	0
1	0.000	2.810	1.400	1.400	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.400	0.229	0.000	15.000	0
1	0.000	0.000	0.000	2.560	1.280	0.000	0.000	0.000	3.840	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	13.000	0
1	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.480	0.134	0.000	8.000	0
1	0.000	0.380	0.000	0.190	0.000	0.000	0.000	0.190	0.380	0.000	0.190	0.000	0.000	0.190	0.000	0.000	0.022	0.045	21.000	0
1	0.000	0.000	1.060	0.000	2.120	0.000	0.000	0.000	0.000	0.000	1.060	0.000	0.000	0.000	0.000	0.000	0.000	0.000	6.000	0
1	0.000	0.000	0.680	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	9.000	0
1	0.000	4.000	4.000	8.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	11.000	0
1	0.000	4.160	4.160	8.330	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	11.000	0
1	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	4.000	0
1	0.000	0.000	0.000	0.000	1.210	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.238	0.000	1.000	0
1	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	2.000	0.000	8.000	0.000	0.000	29.000	0
1	0.000	0.000	1.210	0.000	0.000	0.000	0.000	0.000	2.430	0.000	1.210	0.000	0.000	0.000	0.000	1.210	0.000	0.000	3.000	0
1	0.000	1.080	2.170	5.430	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	34.000	0
1	0.000	0.000	0.000	2.060	0.250	0.500	0.000	0.000	0.060	0.000	0.250	0.250	0.000	0.000	0.000	0.000	0.000	0.043	23.000	0
1	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	8.000	0
1	0.000	0.380	0.000	0.380	0.000	0.000	0.000	0.190	0.380	0.000	0.190	0.000	0.000	0.190	0.000	0.000	0.022	0.044	21.000	0
1	0.000	1.500	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	39.000	0
1	0.000	0.000	0.000	0.000	1.690	0.000	0.000	0.000	1.690	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.000	0
1	0.000	0.000	9.090	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	5.000	0
1	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.000	0
1	0.000	0.000	20.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.000	0
1	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	4.000	0
1	0.000	0.000	20.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.000	0
1	0.000	0.000	20.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.000	0
1	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.000	0
1	0.000	0.000	20.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.000	0
1	0.000	0.000	0.000	0.490	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	5.000	0
1	0.000	0.000	20.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.000	0
1	0.000	0.000	14.280	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.000	0
1	0.000	0.000	20.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.000	0
1	0.000	0.000	20.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.000	0
1	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.000	0
1	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.000	0
1	0.000	0.000	20.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.000	0
1	0.000	0.000	20.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.000	0
1	0.000	0.000	20.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.000	0
1	0.000	0.000	20.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.000	0
1	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.000	0
1	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	6.000	0
1	0.000	0.000	20.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.000	0
1	0.000	0.000	20.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.000	0
1	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.000	0
1	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	7.000	0
1	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.000	0
1	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.000	0
1	0.000	0.000	20.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.000	0
1	0.000	0.000	20.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.000	0
1	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.000	0
1	0.000	0.000	20.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.000	0
1	0.000	0.000	0.000	9.090	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	5.000	0
1	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.000	0
1	0.000	0.000	20.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.000	0
1	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	7.000	0
1	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.000	0
1	0.000	0.000	20.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.000	0
1	0.000	0.000	20.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.000	0
